sequence_id,timestep,ear,label
manual_20260411_000331_seq_00081,9,0.285064,0
manual_20260411_000331_seq_00081,10,0.285064,0
manual_20260411_000331_seq_00081,11,0.40308,0
manual_20260411_000331_seq_00081,12,0.40308,0
manual_20260411_000331_seq_00081,13,0.347222,0
manual_20260411_000331_seq_00081,14,0.347222,0
manual_20260411_000331_seq_00081,15,0.373325,0
manual_20260411_000331_seq_00082,0,0.299898,0
manual_20260411_000331_seq_00082,1,0.299898,0
manual_20260411_000331_seq_00082,2,0.211111,0
manual_20260411_000331_seq_00082,3,0.282407,0
manual_20260411_000331_seq_00082,4,0.282407,0
manual_20260411_000331_seq_00082,5,0.285064,0
manual_20260411_000331_seq_00082,6,0.285064,0
manual_20260411_000331_seq_00082,7,0.40308,0
manual_20260411_000331_seq_00082,8,0.40308,0
manual_20260411_000331_seq_00082,9,0.347222,0
manual_20260411_000331_seq_00082,10,0.347222,0
manual_20260411_000331_seq_00082,11,0.373325,0
manual_20260411_000331_seq_00082,12,0.373325,0
manual_20260411_000331_seq_00082,13,0.45843,0
manual_20260411_000331_seq_00082,14,0.45843,0
manual_20260411_000331_seq_00082,15,0.415883,0
manual_20260411_000331_seq_00083,0,0.282407,0
manual_20260411_000331_seq_00083,1,0.285064,0
manual_20260411_000331_seq_00083,2,0.285064,0
manual_20260411_000331_seq_00083,3,0.40308,0
manual_20260411_000331_seq_00083,4,0.40308,0
manual_20260411_000331_seq_00083,5,0.347222,0
manual_20260411_000331_seq_00083,6,0.347222,0
manual_20260411_000331_seq_00083,7,0.373325,0
manual_20260411_000331_seq_00083,8,0.373325,0
manual_20260411_000331_seq_00083,9,0.45843,0
manual_20260411_000331_seq_00083,10,0.45843,0
manual_20260411_000331_seq_00083,11,0.415883,0
manual_20260411_000331_seq_00083,12,0.450247,0
manual_20260411_000331_seq_00083,13,0.450247,0
manual_20260411_000331_seq_00083,14,0.447846,0
manual_20260411_000331_seq_00083,15,0.447846,0
manual_20260411_000331_seq_00084,0,0.40308,0
manual_20260411_000331_seq_00084,1,0.347222,0
manual_20260411_000331_seq_00084,2,0.347222,0
manual_20260411_000331_seq_00084,3,0.373325,0
manual_20260411_000331_seq_00084,4,0.373325,0
manual_20260411_000331_seq_00084,5,0.45843,0
manual_20260411_000331_seq_00084,6,0.45843,0
manual_20260411_000331_seq_00084,7,0.415883,0
manual_20260411_000331_seq_00084,8,0.450247,0
manual_20260411_000331_seq_00084,9,0.450247,0
manual_20260411_000331_seq_00084,10,0.447846,0
manual_20260411_000331_seq_00084,11,0.447846,0
manual_20260411_000331_seq_00084,12,0.408163,0
manual_20260411_000331_seq_00084,13,0.408163,0
manual_20260411_000331_seq_00084,14,0.319285,0
manual_20260411_000331_seq_00084,15,0.319285,0
manual_20260411_000331_seq_00085,0,0.373325,0
manual_20260411_000331_seq_00085,1,0.45843,0
manual_20260411_000331_seq_00085,2,0.45843,0
manual_20260411_000331_seq_00085,3,0.415883,0
manual_20260411_000331_seq_00085,4,0.450247,0
manual_20260411_000331_seq_00085,5,0.450247,0
manual_20260411_000331_seq_00085,6,0.447846,0
manual_20260411_000331_seq_00085,7,0.447846,0
manual_20260411_000331_seq_00085,8,0.408163,0
manual_20260411_000331_seq_00085,9,0.408163,0
manual_20260411_000331_seq_00085,10,0.319285,0
manual_20260411_000331_seq_00085,11,0.319285,0
manual_20260411_000331_seq_00085,12,0.355178,0
manual_20260411_000331_seq_00085,13,0.355178,0
manual_20260411_000331_seq_00085,14,0.464387,0
manual_20260411_000331_seq_00085,15,0.464387,0
manual_20260411_000331_seq_00086,0,0.450247,0
manual_20260411_000331_seq_00086,1,0.450247,0
manual_20260411_000331_seq_00086,2,0.447846,0
manual_20260411_000331_seq_00086,3,0.447846,0
manual_20260411_000331_seq_00086,4,0.408163,0
manual_20260411_000331_seq_00086,5,0.408163,0
manual_20260411_000331_seq_00086,6,0.319285,0
manual_20260411_000331_seq_00086,7,0.319285,0
manual_20260411_000331_seq_00086,8,0.355178,0
manual_20260411_000331_seq_00086,9,0.355178,0
manual_20260411_000331_seq_00086,10,0.464387,0
manual_20260411_000331_seq_00086,11,0.464387,0
manual_20260411_000331_seq_00086,12,0.238877,0
manual_20260411_000331_seq_00086,13,0.238877,0
manual_20260411_000331_seq_00086,14,0.405093,0
manual_20260411_000331_seq_00086,15,0.405093,0
manual_20260411_000331_seq_00087,0,0.408163,0
manual_20260411_000331_seq_00087,1,0.408163,0
manual_20260411_000331_seq_00087,2,0.319285,0
manual_20260411_000331_seq_00087,3,0.319285,0
manual_20260411_000331_seq_00087,4,0.355178,0
manual_20260411_000331_seq_00087,5,0.355178,0
manual_20260411_000331_seq_00087,6,0.464387,0
manual_20260411_000331_seq_00087,7,0.464387,0
manual_20260411_000331_seq_00087,8,0.238877,0
manual_20260411_000331_seq_00087,9,0.238877,0
manual_20260411_000331_seq_00087,10,0.405093,0
manual_20260411_000331_seq_00087,11,0.405093,0
manual_20260411_000331_seq_00087,12,0.426136,0
manual_20260411_000331_seq_00087,13,0.426136,0
manual_20260411_000331_seq_00087,14,0.424225,0
manual_20260411_000331_seq_00087,15,0.424225,0
manual_20260411_000331_seq_00088,0,0.355178,0
manual_20260411_000331_seq_00088,1,0.355178,0
manual_20260411_000331_seq_00088,2,0.464387,0
manual_20260411_000331_seq_00088,3,0.464387,0
manual_20260411_000331_seq_00088,4,0.238877,0
manual_20260411_000331_seq_00088,5,0.238877,0
manual_20260411_000331_seq_00088,6,0.405093,0
manual_20260411_000331_seq_00088,7,0.405093,0
manual_20260411_000331_seq_00088,8,0.426136,0
manual_20260411_000331_seq_00088,9,0.426136,0
manual_20260411_000331_seq_00088,10,0.424225,0
manual_20260411_000331_seq_00088,11,0.424225,0
manual_20260411_000331_seq_00088,12,0.362382,0
manual_20260411_000331_seq_00088,13,0.362382,0
manual_20260411_000331_seq_00088,14,0.373677,0
manual_20260411_000331_seq_00088,15,0.395169,0
manual_20260411_000331_seq_00089,0,0.238877,0
manual_20260411_000331_seq_00089,1,0.238877,0
manual_20260411_000331_seq_00089,2,0.405093,0
manual_20260411_000331_seq_00089,3,0.405093,0
manual_20260411_000331_seq_00089,4,0.426136,0
manual_20260411_000331_seq_00089,5,0.426136,0
manual_20260411_000331_seq_00089,6,0.424225,0
manual_20260411_000331_seq_00089,7,0.424225,0
manual_20260411_000331_seq_00089,8,0.362382,0
manual_20260411_000331_seq_00089,9,0.362382,0
manual_20260411_000331_seq_00089,10,0.373677,0
manual_20260411_000331_seq_00089,11,0.395169,0
manual_20260411_000331_seq_00089,12,0.280648,0
manual_20260411_000331_seq_00089,13,0.280648,0
manual_20260411_000331_seq_00089,14,0.374579,0
manual_20260411_000331_seq_00089,15,0.374579,0
manual_20260411_000331_seq_00090,0,0.426136,0
manual_20260411_000331_seq_00090,1,0.426136,0
manual_20260411_000331_seq_00090,2,0.424225,0
manual_20260411_000331_seq_00090,3,0.424225,0
manual_20260411_000331_seq_00090,4,0.362382,0
manual_20260411_000331_seq_00090,5,0.362382,0
manual_20260411_000331_seq_00090,6,0.373677,0
manual_20260411_000331_seq_00090,7,0.395169,0
manual_20260411_000331_seq_00090,8,0.280648,0
manual_20260411_000331_seq_00090,9,0.280648,0
manual_20260411_000331_seq_00090,10,0.374579,0
manual_20260411_000331_seq_00090,11,0.374579,0
manual_20260411_000331_seq_00090,12,0.360958,0
manual_20260411_000331_seq_00090,13,0.410018,0
manual_20260411_000331_seq_00090,14,0.410018,0
manual_20260411_000331_seq_00090,15,0.37227,0
manual_20260411_000331_seq_00091,0,0.362382,0
manual_20260411_000331_seq_00091,1,0.362382,0
manual_20260411_000331_seq_00091,2,0.373677,0
manual_20260411_000331_seq_00091,3,0.395169,0
manual_20260411_000331_seq_00091,4,0.280648,0
manual_20260411_000331_seq_00091,5,0.280648,0
manual_20260411_000331_seq_00091,6,0.374579,0
manual_20260411_000331_seq_00091,7,0.374579,0
manual_20260411_000331_seq_00091,8,0.360958,0
manual_20260411_000331_seq_00091,9,0.410018,0
manual_20260411_000331_seq_00091,10,0.410018,0
manual_20260411_000331_seq_00091,11,0.37227,0
manual_20260411_000331_seq_00091,12,0.37227,0
manual_20260411_000331_seq_00091,13,0.404845,0
manual_20260411_000331_seq_00091,14,0.404845,0
manual_20260411_000331_seq_00091,15,0.312607,0
manual_20260411_000331_seq_00092,0,0.280648,0
manual_20260411_000331_seq_00092,1,0.280648,0
manual_20260411_000331_seq_00092,2,0.374579,0
manual_20260411_000331_seq_00092,3,0.374579,0
manual_20260411_000331_seq_00092,4,0.360958,0
manual_20260411_000331_seq_00092,5,0.410018,0
manual_20260411_000331_seq_00092,6,0.410018,0
manual_20260411_000331_seq_00092,7,0.37227,0
manual_20260411_000331_seq_00092,8,0.37227,0
manual_20260411_000331_seq_00092,9,0.404845,0
manual_20260411_000331_seq_00092,10,0.404845,0
manual_20260411_000331_seq_00092,11,0.312607,0
manual_20260411_000331_seq_00092,12,0.312607,0
manual_20260411_000331_seq_00092,13,0.425084,0
manual_20260411_000331_seq_00092,14,0.425084,0
manual_20260411_000331_seq_00092,15,0.266975,0
manual_20260411_000331_seq_00093,0,0.360958,0
manual_20260411_000331_seq_00093,1,0.410018,0
manual_20260411_000331_seq_00093,2,0.410018,0
manual_20260411_000331_seq_00093,3,0.37227,0
manual_20260411_000331_seq_00093,4,0.37227,0
manual_20260411_000331_seq_00093,5,0.404845,0
manual_20260411_000331_seq_00093,6,0.404845,0
manual_20260411_000331_seq_00093,7,0.312607,0
manual_20260411_000331_seq_00093,8,0.312607,0
manual_20260411_000331_seq_00093,9,0.425084,0
manual_20260411_000331_seq_00093,10,0.425084,0
manual_20260411_000331_seq_00093,11,0.266975,0
manual_20260411_000331_seq_00093,12,0.266975,0
manual_20260411_000331_seq_00093,13,0.303498,0
manual_20260411_000331_seq_00093,14,0.303498,0
manual_20260411_000331_seq_00093,15,0.279983,0
manual_20260411_000331_seq_00094,0,0.37227,0
manual_20260411_000331_seq_00094,1,0.404845,0
manual_20260411_000331_seq_00094,2,0.404845,0
manual_20260411_000331_seq_00094,3,0.312607,0
manual_20260411_000331_seq_00094,4,0.312607,0
manual_20260411_000331_seq_00094,5,0.425084,0
manual_20260411_000331_seq_00094,6,0.425084,0
manual_20260411_000331_seq_00094,7,0.266975,0
manual_20260411_000331_seq_00094,8,0.266975,0
manual_20260411_000331_seq_00094,9,0.303498,0
manual_20260411_000331_seq_00094,10,0.303498,0
manual_20260411_000331_seq_00094,11,0.279983,0
manual_20260411_000331_seq_00094,12,0.279983,0
manual_20260411_000331_seq_00094,13,0.375466,0
manual_20260411_000331_seq_00094,14,0.375466,0
manual_20260411_000331_seq_00094,15,0.415568,0
manual_20260411_000331_seq_00095,0,0.312607,0
manual_20260411_000331_seq_00095,1,0.425084,0
manual_20260411_000331_seq_00095,2,0.425084,0
manual_20260411_000331_seq_00095,3,0.266975,0
manual_20260411_000331_seq_00095,4,0.266975,0
manual_20260411_000331_seq_00095,5,0.303498,0
manual_20260411_000331_seq_00095,6,0.303498,0
manual_20260411_000331_seq_00095,7,0.279983,0
manual_20260411_000331_seq_00095,8,0.279983,0
manual_20260411_000331_seq_00095,9,0.375466,0
manual_20260411_000331_seq_00095,10,0.375466,0
manual_20260411_000331_seq_00095,11,0.415568,0
manual_20260411_000331_seq_00095,12,0.415568,0
manual_20260411_000331_seq_00095,13,0.390368,0
manual_20260411_000331_seq_00095,14,0.390368,0
manual_20260411_000331_seq_00095,15,0.399306,0
manual_20260411_000331_seq_00096,0,0.266975,0
manual_20260411_000331_seq_00096,1,0.303498,0
manual_20260411_000331_seq_00096,2,0.303498,0
manual_20260411_000331_seq_00096,3,0.279983,0
manual_20260411_000331_seq_00096,4,0.279983,0
manual_20260411_000331_seq_00096,5,0.375466,0
manual_20260411_000331_seq_00096,6,0.375466,0
manual_20260411_000331_seq_00096,7,0.415568,0
manual_20260411_000331_seq_00096,8,0.415568,0
manual_20260411_000331_seq_00096,9,0.390368,0
manual_20260411_000331_seq_00096,10,0.390368,0
manual_20260411_000331_seq_00096,11,0.399306,0
manual_20260411_000331_seq_00096,12,0.421456,0
manual_20260411_000331_seq_00096,13,0.421456,0
manual_20260411_000331_seq_00096,14,0.450124,0
manual_20260411_000331_seq_00096,15,0.450124,0
manual_20260411_000331_seq_00097,0,0.279983,0
manual_20260411_000331_seq_00097,1,0.375466,0
manual_20260411_000331_seq_00097,2,0.375466,0
manual_20260411_000331_seq_00097,3,0.415568,0
manual_20260411_000331_seq_00097,4,0.415568,0
manual_20260411_000331_seq_00097,5,0.390368,0
manual_20260411_000331_seq_00097,6,0.390368,0
manual_20260411_000331_seq_00097,7,0.399306,0
manual_20260411_000331_seq_00097,8,0.421456,0
manual_20260411_000331_seq_00097,9,0.421456,0
manual_20260411_000331_seq_00097,10,0.450124,0
manual_20260411_000331_seq_00097,11,0.450124,0
manual_20260411_000331_seq_00097,12,0.440204,0
manual_20260411_000331_seq_00097,13,0.440204,0
manual_20260411_000331_seq_00097,14,0.417627,0
manual_20260411_000331_seq_00097,15,0.418919,0
manual_20260411_000331_seq_00098,0,0.415568,0
manual_20260411_000331_seq_00098,1,0.390368,0
manual_20260411_000331_seq_00098,2,0.390368,0
manual_20260411_000331_seq_00098,3,0.399306,0
manual_20260411_000331_seq_00098,4,0.421456,0
manual_20260411_000331_seq_00098,5,0.421456,0
manual_20260411_000331_seq_00098,6,0.450124,0
manual_20260411_000331_seq_00098,7,0.450124,0
manual_20260411_000331_seq_00098,8,0.440204,0
manual_20260411_000331_seq_00098,9,0.440204,0
manual_20260411_000331_seq_00098,10,0.417627,0
manual_20260411_000331_seq_00098,11,0.418919,0
manual_20260411_000331_seq_00098,12,0.418919,0
manual_20260411_000331_seq_00098,13,0.431818,0
manual_20260411_000331_seq_00098,14,0.431818,0
manual_20260411_000331_seq_00098,15,0.339506,0
manual_20260411_000331_seq_00099,0,0.421456,0
manual_20260411_000331_seq_00099,1,0.421456,0
manual_20260411_000331_seq_00099,2,0.450124,0
manual_20260411_000331_seq_00099,3,0.450124,0
manual_20260411_000331_seq_00099,4,0.440204,0
manual_20260411_000331_seq_00099,5,0.440204,0
manual_20260411_000331_seq_00099,6,0.417627,0
manual_20260411_000331_seq_00099,7,0.418919,0
manual_20260411_000331_seq_00099,8,0.418919,0
manual_20260411_000331_seq_00099,9,0.431818,0
manual_20260411_000331_seq_00099,10,0.431818,0
manual_20260411_000331_seq_00099,11,0.339506,0
manual_20260411_000331_seq_00099,12,0.339506,0
manual_20260411_000331_seq_00099,13,0.415568,0
manual_20260411_000331_seq_00099,14,0.25316,0
manual_20260411_000331_seq_00099,15,0.25316,0
manual_20260411_000331_seq_00100,0,0.440204,0
manual_20260411_000331_seq_00100,1,0.440204,0
manual_20260411_000331_seq_00100,2,0.417627,0
manual_20260411_000331_seq_00100,3,0.418919,0
manual_20260411_000331_seq_00100,4,0.418919,0
manual_20260411_000331_seq_00100,5,0.431818,0
manual_20260411_000331_seq_00100,6,0.431818,0
manual_20260411_000331_seq_00100,7,0.339506,0
manual_20260411_000331_seq_00100,8,0.339506,0
manual_20260411_000331_seq_00100,9,0.415568,0
manual_20260411_000331_seq_00100,10,0.25316,0
manual_20260411_000331_seq_00100,11,0.25316,0
manual_20260411_000331_seq_00100,12,0.411959,0
manual_20260411_000331_seq_00100,13,0.411959,0
manual_20260411_000331_seq_00100,14,0.433887,0
manual_20260411_000331_seq_00100,15,0.433887,0
manual_20260411_000331_seq_00101,0,0.418919,0
manual_20260411_000331_seq_00101,1,0.431818,0
manual_20260411_000331_seq_00101,2,0.431818,0
manual_20260411_000331_seq_00101,3,0.339506,0
manual_20260411_000331_seq_00101,4,0.339506,0
manual_20260411_000331_seq_00101,5,0.415568,0
manual_20260411_000331_seq_00101,6,0.25316,0
manual_20260411_000331_seq_00101,7,0.25316,0
manual_20260411_000331_seq_00101,8,0.411959,0
manual_20260411_000331_seq_00101,9,0.411959,0
manual_20260411_000331_seq_00101,10,0.433887,0
manual_20260411_000331_seq_00101,11,0.433887,0
manual_20260411_000331_seq_00101,12,0.255738,0
manual_20260411_000331_seq_00101,13,0.255738,0
manual_20260411_000331_seq_00101,14,0.420119,0
manual_20260411_000331_seq_00101,15,0.420119,0
manual_20260411_000331_seq_00102,0,0.339506,0
manual_20260411_000331_seq_00102,1,0.415568,0
manual_20260411_000331_seq_00102,2,0.25316,0
manual_20260411_000331_seq_00102,3,0.25316,0
manual_20260411_000331_seq_00102,4,0.411959,0
manual_20260411_000331_seq_00102,5,0.411959,0
manual_20260411_000331_seq_00102,6,0.433887,0
manual_20260411_000331_seq_00102,7,0.433887,0
manual_20260411_000331_seq_00102,8,0.255738,0
manual_20260411_000331_seq_00102,9,0.255738,0
manual_20260411_000331_seq_00102,10,0.420119,0
manual_20260411_000331_seq_00102,11,0.420119,0
manual_20260411_000331_seq_00102,12,0.359195,0
manual_20260411_000331_seq_00102,13,0.359195,0
manual_20260411_000331_seq_00102,14,0.40445,0
manual_20260411_000331_seq_00102,15,0.445585,0
manual_20260411_000331_seq_00103,0,0.411959,0
manual_20260411_000331_seq_00103,1,0.411959,0
manual_20260411_000331_seq_00103,2,0.433887,0
manual_20260411_000331_seq_00103,3,0.433887,0
manual_20260411_000331_seq_00103,4,0.255738,0
manual_20260411_000331_seq_00103,5,0.255738,0
manual_20260411_000331_seq_00103,6,0.420119,0
manual_20260411_000331_seq_00103,7,0.420119,0
manual_20260411_000331_seq_00103,8,0.359195,0
manual_20260411_000331_seq_00103,9,0.359195,0
manual_20260411_000331_seq_00103,10,0.40445,0
manual_20260411_000331_seq_00103,11,0.445585,0
manual_20260411_000331_seq_00103,12,0.445585,0
manual_20260411_000331_seq_00103,13,0.323104,0
manual_20260411_000331_seq_00103,14,0.323104,0
manual_20260411_000331_seq_00103,15,0.315265,0
manual_20260411_000331_seq_00104,0,0.255738,0
manual_20260411_000331_seq_00104,1,0.255738,0
manual_20260411_000331_seq_00104,2,0.420119,0
manual_20260411_000331_seq_00104,3,0.420119,0
manual_20260411_000331_seq_00104,4,0.359195,0
manual_20260411_000331_seq_00104,5,0.359195,0
manual_20260411_000331_seq_00104,6,0.40445,0
manual_20260411_000331_seq_00104,7,0.445585,0
manual_20260411_000331_seq_00104,8,0.445585,0
manual_20260411_000331_seq_00104,9,0.323104,0
manual_20260411_000331_seq_00104,10,0.323104,0
manual_20260411_000331_seq_00104,11,0.315265,0
manual_20260411_000331_seq_00104,12,0.315265,0
manual_20260411_000331_seq_00104,13,0.288721,0
manual_20260411_000331_seq_00104,14,0.288721,0
manual_20260411_000331_seq_00104,15,0.455536,0
manual_20260411_000331_seq_00105,0,0.359195,0
manual_20260411_000331_seq_00105,1,0.359195,0
manual_20260411_000331_seq_00105,2,0.40445,0
manual_20260411_000331_seq_00105,3,0.445585,0
manual_20260411_000331_seq_00105,4,0.445585,0
manual_20260411_000331_seq_00105,5,0.323104,0
manual_20260411_000331_seq_00105,6,0.323104,0
manual_20260411_000331_seq_00105,7,0.315265,0
manual_20260411_000331_seq_00105,8,0.315265,0
manual_20260411_000331_seq_00105,9,0.288721,0
manual_20260411_000331_seq_00105,10,0.288721,0
manual_20260411_000331_seq_00105,11,0.455536,0
manual_20260411_000331_seq_00105,12,0.455536,0
manual_20260411_000331_seq_00105,13,0.315611,0
manual_20260411_000331_seq_00105,14,0.308682,0
manual_20260411_000331_seq_00105,15,0.308682,0
manual_20260411_000331_seq_00106,0,0.445585,0
manual_20260411_000331_seq_00106,1,0.323104,0
manual_20260411_000331_seq_00106,2,0.323104,0
manual_20260411_000331_seq_00106,3,0.315265,0
manual_20260411_000331_seq_00106,4,0.315265,0
manual_20260411_000331_seq_00106,5,0.288721,0
manual_20260411_000331_seq_00106,6,0.288721,0
manual_20260411_000331_seq_00106,7,0.455536,0
manual_20260411_000331_seq_00106,8,0.455536,0
manual_20260411_000331_seq_00106,9,0.315611,0
manual_20260411_000331_seq_00106,10,0.308682,0
manual_20260411_000331_seq_00106,11,0.308682,0
manual_20260411_000331_seq_00106,12,0.262308,0
manual_20260411_000331_seq_00106,13,0.262308,0
manual_20260411_000331_seq_00106,14,0.365898,0
manual_20260411_000331_seq_00106,15,0.365898,0
manual_20260411_000331_seq_00107,0,0.315265,0
manual_20260411_000331_seq_00107,1,0.288721,0
manual_20260411_000331_seq_00107,2,0.288721,0
manual_20260411_000331_seq_00107,3,0.455536,0
manual_20260411_000331_seq_00107,4,0.455536,0
manual_20260411_000331_seq_00107,5,0.315611,0
manual_20260411_000331_seq_00107,6,0.308682,0
manual_20260411_000331_seq_00107,7,0.308682,0
manual_20260411_000331_seq_00107,8,0.262308,0
manual_20260411_000331_seq_00107,9,0.262308,0
manual_20260411_000331_seq_00107,10,0.365898,0
manual_20260411_000331_seq_00107,11,0.365898,0
manual_20260411_000331_seq_00107,12,0.290476,0
manual_20260411_000331_seq_00107,13,0.443756,0
manual_20260411_000331_seq_00107,14,0.443756,0
manual_20260411_000331_seq_00107,15,0.268973,0
manual_20260411_000331_seq_00108,0,0.455536,0
manual_20260411_000331_seq_00108,1,0.315611,0
manual_20260411_000331_seq_00108,2,0.308682,0
manual_20260411_000331_seq_00108,3,0.308682,0
manual_20260411_000331_seq_00108,4,0.262308,0
manual_20260411_000331_seq_00108,5,0.262308,0
manual_20260411_000331_seq_00108,6,0.365898,0
manual_20260411_000331_seq_00108,7,0.365898,0
manual_20260411_000331_seq_00108,8,0.290476,0
manual_20260411_000331_seq_00108,9,0.443756,0
manual_20260411_000331_seq_00108,10,0.443756,0
manual_20260411_000331_seq_00108,11,0.268973,0
manual_20260411_000331_seq_00108,12,0.268973,0
manual_20260411_000331_seq_00108,13,0.221605,0
manual_20260411_000331_seq_00108,14,0.221605,0
manual_20260411_000331_seq_00108,15,0.290114,0
manual_20260411_000331_seq_00109,0,0.262308,0
manual_20260411_000331_seq_00109,1,0.262308,0
manual_20260411_000331_seq_00109,2,0.365898,0
manual_20260411_000331_seq_00109,3,0.365898,0
manual_20260411_000331_seq_00109,4,0.290476,0
manual_20260411_000331_seq_00109,5,0.443756,0
manual_20260411_000331_seq_00109,6,0.443756,0
manual_20260411_000331_seq_00109,7,0.268973,0
manual_20260411_000331_seq_00109,8,0.268973,0
manual_20260411_000331_seq_00109,9,0.221605,0
manual_20260411_000331_seq_00109,10,0.221605,0
manual_20260411_000331_seq_00109,11,0.290114,0
manual_20260411_000331_seq_00109,12,0.237901,0
manual_20260411_000331_seq_00109,13,0.237901,0
manual_20260411_000331_seq_00109,14,0.217561,0
manual_20260411_000331_seq_00109,15,0.217561,0
manual_20260411_000331_seq_00110,0,0.290476,0
manual_20260411_000331_seq_00110,1,0.443756,0
manual_20260411_000331_seq_00110,2,0.443756,0
manual_20260411_000331_seq_00110,3,0.268973,0
manual_20260411_000331_seq_00110,4,0.268973,0
manual_20260411_000331_seq_00110,5,0.221605,0
manual_20260411_000331_seq_00110,6,0.221605,0
manual_20260411_000331_seq_00110,7,0.290114,0
manual_20260411_000331_seq_00110,8,0.237901,0
manual_20260411_000331_seq_00110,9,0.237901,0
manual_20260411_000331_seq_00110,10,0.217561,0
manual_20260411_000331_seq_00110,11,0.217561,0
manual_20260411_000331_seq_00110,12,0.301061,0
manual_20260411_000331_seq_00110,13,0.301061,0
manual_20260411_000331_seq_00110,14,0.264491,0
manual_20260411_000331_seq_00110,15,0.264491,0
manual_20260411_000331_seq_00111,0,0.268973,0
manual_20260411_000331_seq_00111,1,0.221605,0
manual_20260411_000331_seq_00111,2,0.221605,0
manual_20260411_000331_seq_00111,3,0.290114,0
manual_20260411_000331_seq_00111,4,0.237901,0
manual_20260411_000331_seq_00111,5,0.237901,0
manual_20260411_000331_seq_00111,6,0.217561,0
manual_20260411_000331_seq_00111,7,0.217561,0
manual_20260411_000331_seq_00111,8,0.301061,0
manual_20260411_000331_seq_00111,9,0.301061,0
manual_20260411_000331_seq_00111,10,0.264491,0
manual_20260411_000331_seq_00111,11,0.264491,0
manual_20260411_000331_seq_00111,12,0.318287,0
manual_20260411_000331_seq_00111,13,0.363425,0
manual_20260411_000331_seq_00111,14,0.363425,0
manual_20260411_000331_seq_00111,15,0.415476,0
manual_20260411_000331_seq_00112,0,0.237901,0
manual_20260411_000331_seq_00112,1,0.237901,0
manual_20260411_000331_seq_00112,2,0.217561,0
manual_20260411_000331_seq_00112,3,0.217561,0
manual_20260411_000331_seq_00112,4,0.301061,0
manual_20260411_000331_seq_00112,5,0.301061,0
manual_20260411_000331_seq_00112,6,0.264491,0
manual_20260411_000331_seq_00112,7,0.264491,0
manual_20260411_000331_seq_00112,8,0.318287,0
manual_20260411_000331_seq_00112,9,0.363425,0
manual_20260411_000331_seq_00112,10,0.363425,0
manual_20260411_000331_seq_00112,11,0.415476,0
manual_20260411_000331_seq_00112,12,0.398197,0
manual_20260411_000331_seq_00112,13,0.398197,0
manual_20260411_000331_seq_00112,14,0.487001,0
manual_20260411_000331_seq_00112,15,0.487001,0
manual_20260411_000331_seq_00113,0,0.301061,0
manual_20260411_000331_seq_00113,1,0.301061,0
manual_20260411_000331_seq_00113,2,0.264491,0
manual_20260411_000331_seq_00113,3,0.264491,0
manual_20260411_000331_seq_00113,4,0.318287,0
manual_20260411_000331_seq_00113,5,0.363425,0
manual_20260411_000331_seq_00113,6,0.363425,0
manual_20260411_000331_seq_00113,7,0.415476,0
manual_20260411_000331_seq_00113,8,0.398197,0
manual_20260411_000331_seq_00113,9,0.398197,0
manual_20260411_000331_seq_00113,10,0.487001,0
manual_20260411_000331_seq_00113,11,0.487001,0
manual_20260411_000331_seq_00113,12,0.422149,0
manual_20260411_000331_seq_00113,13,0.265023,0
manual_20260411_000331_seq_00113,14,0.265023,0
manual_20260411_000331_seq_00113,15,0.318223,0
manual_20260411_000331_seq_00114,0,0.318287,0
manual_20260411_000331_seq_00114,1,0.363425,0
manual_20260411_000331_seq_00114,2,0.363425,0
manual_20260411_000331_seq_00114,3,0.415476,0
manual_20260411_000331_seq_00114,4,0.398197,0
manual_20260411_000331_seq_00114,5,0.398197,0
manual_20260411_000331_seq_00114,6,0.487001,0
manual_20260411_000331_seq_00114,7,0.487001,0
manual_20260411_000331_seq_00114,8,0.422149,0
manual_20260411_000331_seq_00114,9,0.265023,0
manual_20260411_000331_seq_00114,10,0.265023,0
manual_20260411_000331_seq_00114,11,0.318223,0
manual_20260411_000331_seq_00114,12,0.318223,0
manual_20260411_000331_seq_00114,13,0.212913,0
manual_20260411_000331_seq_00114,14,0.212913,0
manual_20260411_000331_seq_00114,15,0.253516,0
manual_20260411_000331_seq_00115,0,0.398197,0
manual_20260411_000331_seq_00115,1,0.398197,0
manual_20260411_000331_seq_00115,2,0.487001,0
manual_20260411_000331_seq_00115,3,0.487001,0
manual_20260411_000331_seq_00115,4,0.422149,0
manual_20260411_000331_seq_00115,5,0.265023,0
manual_20260411_000331_seq_00115,6,0.265023,0
manual_20260411_000331_seq_00115,7,0.318223,0
manual_20260411_000331_seq_00115,8,0.318223,0
manual_20260411_000331_seq_00115,9,0.212913,0
manual_20260411_000331_seq_00115,10,0.212913,0
manual_20260411_000331_seq_00115,11,0.253516,0
manual_20260411_000331_seq_00115,12,0.326394,0
manual_20260411_000331_seq_00115,13,0.382619,0
manual_20260411_000331_seq_00115,14,0.382619,0
manual_20260411_000331_seq_00115,15,0.343386,0
manual_20260411_000331_seq_00116,0,0.422149,0
manual_20260411_000331_seq_00116,1,0.265023,0
manual_20260411_000331_seq_00116,2,0.265023,0
manual_20260411_000331_seq_00116,3,0.318223,0
manual_20260411_000331_seq_00116,4,0.318223,0
manual_20260411_000331_seq_00116,5,0.212913,0
manual_20260411_000331_seq_00116,6,0.212913,0
manual_20260411_000331_seq_00116,7,0.253516,0
